density,gridID,lon_centroid,lat_centroid
0.8780366061128533,5522_1746,5522500.0,1746500.0
0.9231370100249422,5522_1751,5522500.0,1751500.0
0.9231370100249422,5522_1751,5522500.0,1751500.0
0.9231370100249422,5522_1751,5522500.0,1751500.0
0.9231370100249422,5522_1751,5522500.0,1751500.0
0.9231370100249422,5522_1751,5522500.0,1751500.0
0.9231370100249422,5522_1751,5522500.0,1751500.0
1.991713136880192,5522_1752,5522500.0,1752500.0
1.991713136880192,5522_1752,5522500.0,1752500.0
1.991713136880192,5522_1752,5522500.0,1752500.0
1.991713136880192,5522_1752,5522500.0,1752500.0
1.991713136880192,5522_1752,5522500.0,1752500.0
1.991713136880192,5522_1752,5522500.0,1752500.0
1.991713136880192,5522_1752,5522500.0,1752500.0
1.991713136880192,5522_1752,5522500.0,1752500.0
1.991713136880192,5522_1752,5522500.0,1752500.0
0.15362243383299423,5522_1753,5522500.0,1753500.0
0.15362243383299423,5522_1753,5522500.0,1753500.0
0.15362243383299423,5522_1753,5522500.0,1753500.0
0.15362243383299423,5522_1753,5522500.0,1753500.0
0.15362243383299423,5522_1753,5522500.0,1753500.0
0.15362243383299423,5522_1753,5522500.0,1753500.0
0.3351884676087393,5523_1742,5523500.0,1742500.0
0.3351884676087393,5523_1742,5523500.0,1742500.0
0.3351884676087393,5523_1742,5523500.0,1742500.0
0.3351884676087393,5523_1742,5523500.0,1742500.0
0.3351884676087393,5523_1742,5523500.0,1742500.0
0.3351884676087393,5523_1742,5523500.0,1742500.0
2.2514464616368595,5523_1743,5523500.0,1743500.0
2.2514464616368595,5523_1743,5523500.0,1743500.0
2.2514464616368595,5523_1743,5523500.0,1743500.0
2.2514464616368595,5523_1743,5523500.0,1743500.0
2.2514464616368595,5523_1743,5523500.0,1743500.0
2.2514464616368595,5523_1743,5523500.0,1743500.0
2.2514464616368595,5523_1743,5523500.0,1743500.0
2.2514464616368595,5523_1743,5523500.0,1743500.0
2.2514464616368595,5523_1743,5523500.0,1743500.0
1.2004391735765347,5523_1744,5523500.0,1744500.0
1.2004391735765347,5523_1744,5523500.0,1744500.0
1.2004391735765347,5523_1744,5523500.0,1744500.0
1.2004391735765347,5523_1744,5523500.0,1744500.0
1.2004391735765347,5523_1744,5523500.0,1744500.0
1.2004391735765347,5523_1744,5523500.0,1744500.0
1.2004391735765347,5523_1744,5523500.0,1744500.0
1.2004391735765347,5523_1744,5523500.0,1744500.0
1.2004391735765347,5523_1744,5523500.0,1744500.0
0.08340024305492653,5523_1749,5523500.0,1749500.0
0.08340024305492653,5523_1749,5523500.0,1749500.0
0.08340024305492653,5523_1749,5523500.0,1749500.0
0.08340024305492653,5523_1749,5523500.0,1749500.0
0.08340024305492653,5523_1749,5523500.0,1749500.0
0.08340024305492653,5523_1749,5523500.0,1749500.0
2.0983624322433423,5523_1750,5523500.0,1750500.0
2.0983624322433423,5523_1750,5523500.0,1750500.0
2.0983624322433423,5523_1750,5523500.0,1750500.0
2.0983624322433423,5523_1750,5523500.0,1750500.0
2.0983624322433423,5523_1750,5523500.0,1750500.0
2.0983624322433423,5523_1750,5523500.0,1750500.0
2.0983624322433423,5523_1750,5523500.0,1750500.0
2.0983624322433423,5523_1750,5523500.0,1750500.0
2.0983624322433423,5523_1750,5523500.0,1750500.0
0.7942763489907834,5523_1751,5523500.0,1751500.0
0.7942763489907834,5523_1751,5523500.0,1751500.0
0.7942763489907834,5523_1751,5523500.0,1751500.0
0.7942763489907834,5523_1751,5523500.0,1751500.0
0.7942763489907834,5523_1751,5523500.0,1751500.0
0.7942763489907834,5523_1751,5523500.0,1751500.0
0.09645682586725912,5523_1752,5523500.0,1752500.0
0.09645682586725912,5523_1752,5523500.0,1752500.0
0.09645682586725912,5523_1752,5523500.0,1752500.0
0.09645682586725912,5523_1752,5523500.0,1752500.0
0.09645682586725912,5523_1752,5523500.0,1752500.0
0.09645682586725912,5523_1752,5523500.0,1752500.0
0.09645682586725912,5523_1752,5523500.0,1752500.0
0.09645682586725912,5523_1752,5523500.0,1752500.0
0.09645682586725912,5523_1752,5523500.0,1752500.0
0.014772092402802623,5524_1740,5524500.0,1740500.0
0.014772092402802623,5524_1740,5524500.0,1740500.0
0.014772092402802623,5524_1740,5524500.0,1740500.0
0.014772092402802623,5524_1740,5524500.0,1740500.0
0.8784899942476991,5524_1741,5524500.0,1741500.0
0.8784899942476991,5524_1741,5524500.0,1741500.0
0.8784899942476991,5524_1741,5524500.0,1741500.0
0.8784899942476991,5524_1741,5524500.0,1741500.0
0.8784899942476991,5524_1741,5524500.0,1741500.0
0.8784899942476991,5524_1741,5524500.0,1741500.0
0.9382254580689151,5524_1742,5524500.0,1742500.0
0.9382254580689151,5524_1742,5524500.0,1742500.0
0.9382254580689151,5524_1742,5524500.0,1742500.0
0.9382254580689151,5524_1742,5524500.0,1742500.0
0.2131022584190585,5524_1743,5524500.0,1743500.0
0.2131022584190585,5524_1743,5524500.0,1743500.0
0.2131022584190585,5524_1743,5524500.0,1743500.0
0.2131022584190585,5524_1743,5524500.0,1743500.0
0.2131022584190585,5524_1743,5524500.0,1743500.0
0.2131022584190585,5524_1743,5524500.0,1743500.0
0.5775665089111859,5524_1748,5524500.0,1748500.0
0.5775665089111859,5524_1748,5524500.0,1748500.0
0.5775665089111859,5524_1748,5524500.0,1748500.0
0.5775665089111859,5524_1748,5524500.0,1748500.0
0.5775665089111859,5524_1748,5524500.0,1748500.0
0.5775665089111859,5524_1748,5524500.0,1748500.0
1.027106759087955,5524_1749,5524500.0,1749500.0
1.027106759087955,5524_1749,5524500.0,1749500.0
1.027106759087955,5524_1749,5524500.0,1749500.0
1.027106759087955,5524_1749,5524500.0,1749500.0
0.31073128453519727,5524_1750,5524500.0,1750500.0
0.31073128453519727,5524_1750,5524500.0,1750500.0
0.31073128453519727,5524_1750,5524500.0,1750500.0
0.31073128453519727,5524_1750,5524500.0,1750500.0
0.31073128453519727,5524_1750,5524500.0,1750500.0
0.31073128453519727,5524_1750,5524500.0,1750500.0
0.1914335510385229,5525_1739,5525500.0,1739500.0
0.1914335510385229,5525_1739,5525500.0,1739500.0
0.1914335510385229,5525_1739,5525500.0,1739500.0
0.1914335510385229,5525_1739,5525500.0,1739500.0
0.1914335510385229,5525_1739,5525500.0,1739500.0
0.1914335510385229,5525_1739,5525500.0,1739500.0
0.1914335510385229,5525_1739,5525500.0,1739500.0
0.1914335510385229,5525_1739,5525500.0,1739500.0
0.1914335510385229,5525_1739,5525500.0,1739500.0
1.29877991437476,5525_1740,5525500.0,1740500.0
1.29877991437476,5525_1740,5525500.0,1740500.0
1.29877991437476,5525_1740,5525500.0,1740500.0
1.29877991437476,5525_1740,5525500.0,1740500.0
1.29877991437476,5525_1740,5525500.0,1740500.0
1.29877991437476,5525_1740,5525500.0,1740500.0
1.2683515773546241,5525_1741,5525500.0,1741500.0
1.2683515773546241,5525_1741,5525500.0,1741500.0
1.2683515773546241,5525_1741,5525500.0,1741500.0
1.2683515773546241,5525_1741,5525500.0,1741500.0
1.2683515773546241,5525_1741,5525500.0,1741500.0
1.2683515773546241,5525_1741,5525500.0,1741500.0
1.2683515773546241,5525_1741,5525500.0,1741500.0
1.2683515773546241,5525_1741,5525500.0,1741500.0
1.2683515773546241,5525_1741,5525500.0,1741500.0
0.005529546411555084,5525_1742,5525500.0,1742500.0
0.005529546411555084,5525_1742,5525500.0,1742500.0
0.005529546411555084,5525_1742,5525500.0,1742500.0
0.005529546411555084,5525_1742,5525500.0,1742500.0
0.005529546411555084,5525_1742,5525500.0,1742500.0
0.005529546411555084,5525_1742,5525500.0,1742500.0
1.1907613450457377,5525_1747,5525500.0,1747500.0
1.1907613450457377,5525_1747,5525500.0,1747500.0
1.1907613450457377,5525_1747,5525500.0,1747500.0
1.1907613450457377,5525_1747,5525500.0,1747500.0
1.1907613450457377,5525_1747,5525500.0,1747500.0
1.1907613450457377,5525_1747,5525500.0,1747500.0
1.9131204340620336,5525_1748,5525500.0,1748500.0
1.9131204340620336,5525_1748,5525500.0,1748500.0
1.9131204340620336,5525_1748,5525500.0,1748500.0
1.9131204340620336,5525_1748,5525500.0,1748500.0
1.9131204340620336,5525_1748,5525500.0,1748500.0
1.9131204340620336,5525_1748,5525500.0,1748500.0
1.9131204340620336,5525_1748,5525500.0,1748500.0
1.9131204340620336,5525_1748,5525500.0,1748500.0
1.9131204340620336,5525_1748,5525500.0,1748500.0
0.08707239579878417,5525_1749,5525500.0,1749500.0
0.08707239579878417,5525_1749,5525500.0,1749500.0
0.08707239579878417,5525_1749,5525500.0,1749500.0
0.08707239579878417,5525_1749,5525500.0,1749500.0
0.08707239579878417,5525_1749,5525500.0,1749500.0
0.08707239579878417,5525_1749,5525500.0,1749500.0
0.6992427694130763,5526_1738,5526500.0,1738500.0
0.6992427694130763,5526_1738,5526500.0,1738500.0
0.6992427694130763,5526_1738,5526500.0,1738500.0
0.6992427694130763,5526_1738,5526500.0,1738500.0
0.6992427694130763,5526_1738,5526500.0,1738500.0
0.6992427694130763,5526_1738,5526500.0,1738500.0
2.5242726419746147,5526_1739,5526500.0,1739500.0
2.5242726419746147,5526_1739,5526500.0,1739500.0
2.5242726419746147,5526_1739,5526500.0,1739500.0
2.5242726419746147,5526_1739,5526500.0,1739500.0
2.5242726419746147,5526_1739,5526500.0,1739500.0
2.5242726419746147,5526_1739,5526500.0,1739500.0
2.5242726419746147,5526_1739,5526500.0,1739500.0
2.5242726419746147,5526_1739,5526500.0,1739500.0
2.5242726419746147,5526_1739,5526500.0,1739500.0
0.2945292906418344,5526_1740,5526500.0,1740500.0
0.2945292906418344,5526_1740,5526500.0,1740500.0
0.2945292906418344,5526_1740,5526500.0,1740500.0
0.2945292906418344,5526_1740,5526500.0,1740500.0
0.2945292906418344,5526_1740,5526500.0,1740500.0
0.2945292906418344,5526_1740,5526500.0,1740500.0
0.21000142683691134,5526_1745,5526500.0,1745500.0
0.21000142683691134,5526_1745,5526500.0,1745500.0
0.21000142683691134,5526_1745,5526500.0,1745500.0
0.21000142683691134,5526_1745,5526500.0,1745500.0
0.21000142683691134,5526_1745,5526500.0,1745500.0
0.21000142683691134,5526_1745,5526500.0,1745500.0
2.3616710447930713,5526_1746,5526500.0,1746500.0
2.3616710447930713,5526_1746,5526500.0,1746500.0
2.3616710447930713,5526_1746,5526500.0,1746500.0
2.3616710447930713,5526_1746,5526500.0,1746500.0
2.3616710447930713,5526_1746,5526500.0,1746500.0
2.3616710447930713,5526_1746,5526500.0,1746500.0
2.3616710447930713,5526_1746,5526500.0,1746500.0
2.3616710447930713,5526_1746,5526500.0,1746500.0
2.3616710447930713,5526_1746,5526500.0,1746500.0
0.6913018892858844,5526_1747,5526500.0,1747500.0
0.6913018892858844,5526_1747,5526500.0,1747500.0
0.6913018892858844,5526_1747,5526500.0,1747500.0
0.6913018892858844,5526_1747,5526500.0,1747500.0
0.6913018892858844,5526_1747,5526500.0,1747500.0
0.6913018892858844,5526_1747,5526500.0,1747500.0
1.572280922231815,5527_1737,5527500.0,1737500.0
1.572280922231815,5527_1737,5527500.0,1737500.0
1.572280922231815,5527_1737,5527500.0,1737500.0
1.572280922231815,5527_1737,5527500.0,1737500.0
1.572280922231815,5527_1737,5527500.0,1737500.0
1.572280922231815,5527_1737,5527500.0,1737500.0
1.572280922231815,5527_1737,5527500.0,1737500.0
1.572280922231815,5527_1737,5527500.0,1737500.0
1.572280922231815,5527_1737,5527500.0,1737500.0
1.1715130116207855,5527_1738,5527500.0,1738500.0
1.1715130116207855,5527_1738,5527500.0,1738500.0
1.1715130116207855,5527_1738,5527500.0,1738500.0
1.1715130116207855,5527_1738,5527500.0,1738500.0
1.1715130116207855,5527_1738,5527500.0,1738500.0
1.1715130116207855,5527_1738,5527500.0,1738500.0
0.06611570855390579,5527_1739,5527500.0,1739500.0
0.06611570855390579,5527_1739,5527500.0,1739500.0
0.06611570855390579,5527_1739,5527500.0,1739500.0
0.06611570855390579,5527_1739,5527500.0,1739500.0
0.06611570855390579,5527_1739,5527500.0,1739500.0
0.06611570855390579,5527_1739,5527500.0,1739500.0
0.06611570855390579,5527_1739,5527500.0,1739500.0
0.06611570855390579,5527_1739,5527500.0,1739500.0
0.06611570855390579,5527_1739,5527500.0,1739500.0
1.0394180308554437,5527_1744,5527500.0,1744500.0
1.0394180308554437,5527_1744,5527500.0,1744500.0
1.0394180308554437,5527_1744,5527500.0,1744500.0
1.0394180308554437,5527_1744,5527500.0,1744500.0
1.0394180308554437,5527_1744,5527500.0,1744500.0
1.0394180308554437,5527_1744,5527500.0,1744500.0
1.0394180308554437,5527_1744,5527500.0,1744500.0
1.0394180308554437,5527_1744,5527500.0,1744500.0
1.0394180308554437,5527_1744,5527500.0,1744500.0
1.552030022604555,5527_1745,5527500.0,1745500.0
1.552030022604555,5527_1745,5527500.0,1745500.0
1.552030022604555,5527_1745,5527500.0,1745500.0
1.552030022604555,5527_1745,5527500.0,1745500.0
1.552030022604555,5527_1745,5527500.0,1745500.0
1.552030022604555,5527_1745,5527500.0,1745500.0
0.2944553174078844,5527_1746,5527500.0,1746500.0
0.2944553174078844,5527_1746,5527500.0,1746500.0
0.2944553174078844,5527_1746,5527500.0,1746500.0
0.2944553174078844,5527_1746,5527500.0,1746500.0
0.2944553174078844,5527_1746,5527500.0,1746500.0
0.2944553174078844,5527_1746,5527500.0,1746500.0
0.2944553174078844,5527_1746,5527500.0,1746500.0
0.2944553174078844,5527_1746,5527500.0,1746500.0
0.2944553174078844,5527_1746,5527500.0,1746500.0
0.3182005923626704,5528_1735,5528500.0,1735500.0
0.3182005923626704,5528_1735,5528500.0,1735500.0
0.3182005923626704,5528_1735,5528500.0,1735500.0
0.3182005923626704,5528_1735,5528500.0,1735500.0
0.3182005923626704,5528_1735,5528500.0,1735500.0
0.3182005923626704,5528_1735,5528500.0,1735500.0
0.3182005923626704,5528_1735,5528500.0,1735500.0
0.3182005923626704,5528_1735,5528500.0,1735500.0
0.3182005923626704,5528_1735,5528500.0,1735500.0
1.4538231590083008,5528_1736,5528500.0,1736500.0
1.4538231590083008,5528_1736,5528500.0,1736500.0
1.4538231590083008,5528_1736,5528500.0,1736500.0
1.4538231590083008,5528_1736,5528500.0,1736500.0
1.4538231590083008,5528_1736,5528500.0,1736500.0
1.4538231590083008,5528_1736,5528500.0,1736500.0
0.693490417831242,5528_1737,5528500.0,1737500.0
0.693490417831242,5528_1737,5528500.0,1737500.0
0.693490417831242,5528_1737,5528500.0,1737500.0
0.693490417831242,5528_1737,5528500.0,1737500.0
0.693490417831242,5528_1737,5528500.0,1737500.0
0.693490417831242,5528_1737,5528500.0,1737500.0
0.693490417831242,5528_1737,5528500.0,1737500.0
0.693490417831242,5528_1737,5528500.0,1737500.0
0.693490417831242,5528_1737,5528500.0,1737500.0
1.860058466632673,5528_1743,5528500.0,1743500.0
1.860058466632673,5528_1743,5528500.0,1743500.0
1.860058466632673,5528_1743,5528500.0,1743500.0
1.860058466632673,5528_1743,5528500.0,1743500.0
1.860058466632673,5528_1743,5528500.0,1743500.0
1.860058466632673,5528_1743,5528500.0,1743500.0
1.860058466632673,5528_1743,5528500.0,1743500.0
1.860058466632673,5528_1743,5528500.0,1743500.0
1.860058466632673,5528_1743,5528500.0,1743500.0
1.6350154637004426,5528_1744,5528500.0,1744500.0
1.6350154637004426,5528_1744,5528500.0,1744500.0
1.6350154637004426,5528_1744,5528500.0,1744500.0
1.6350154637004426,5528_1744,5528500.0,1744500.0
1.6350154637004426,5528_1744,5528500.0,1744500.0
1.6350154637004426,5528_1744,5528500.0,1744500.0
1.6350154637004426,5528_1744,5528500.0,1744500.0
1.6350154637004426,5528_1744,5528500.0,1744500.0
1.6350154637004426,5528_1744,5528500.0,1744500.0
0.5494567760176436,5529_1734,5529500.0,1734500.0
0.5494567760176436,5529_1734,5529500.0,1734500.0
